ADRIANO  LUZ				                                                                                                                        
ERIC  CARACAVA
ERIC  CHRISTIAN OLSEN
ERIC DANE
ERIC  EBOUANEY
ERIC  ELMOSNINO
ERIC  ET  RAMZY
ERIC  JOHNSON
ERIC  LAUGERIAS
ERIC  MC  CORMACK
ERIC  MARKUS  SHUETZ
ERIC  REITZ
ERIC  ROBERTS
ERIC  SAVIN
ERIC  STOLTZ
ERIC TSANG
ERIC VIELLARD
ERICA  LEEHRSEN
ERICH  VON STROHEIM
ERIKA  SAWAJIRI   
ERIN  CAHILL
ERLAND  JOSEPHSON 
ERNEST  BORGNINE
ERNO  CRISA 
ERROL  FLYNN
ERWIN LEDER
ESTELLA  WARREN
ETHAN EMBRY
ETHAN  HAWKE
EUGENE  LEVY
EUN  JEONG HAM
EUN  JUNG HA
EUN  SEO  WOO
EVA GREEN
EVA  LONGORIA
EVA  MENDES
EVAN RACHEL WOOD
EVE  MAURO
EVELYNE  BROCHU
EVGENY  TKACHUK
EWAN  MAC GREGOR



							FFFFFFFFFFFFFFFFFFFFF
FABIO  TESTI
FABRICE  LUCHINI
FAN Bing Bing
FAN   LIAO
FANNY VALETTE
FARAHANI GOLSHIFTEH  (GOLSHIFTEH  FARAHANI)
FARES FARES
FARLEY  GRANGER
FAYE  DUNAWAY
FERH ODED  (ODED  FERH)
FELE  MARTINEZ
FELICITY HUFFMAN
FELICITY JONES
FENYO   IVAN  
FEODOR   ATKINE
FERCH   HEINO 
FERNANDA  ROMERO
FERNANDEL  
FERRER  MEL
FERREIRA  LOUIS  	
FESS PARKER
FESSENDEN LARRY
FIENNES JOSEPH et ralph
FILIP  PEETERS
FIONA  GORDON
FISHBURNE    LAURENCE
FLEMMYNG JASON
FLORENCE GUERIN
FLORENCE  LOIRET  CAILLE
FLORENCE  MULLER
FLORENCE  PERNEL
FLORENCE THOMASSIN
FOREST WHITAKER
FOSTER  MEG  
FOX  MATTHEW
FOX  MICHAEL
FRAN  KRANZ
FRANCA  STOPPI
FRANCES MC DORMAND
FRANCESCA  ANNIS
FRANCIS  BLANCHE
FRANCIS NG
FRANCIS  PERRIN
FRANCISZEK  PIECZKA
FRANCISCO  RABAL
FRANCK   DUBOSC
FRANCO  CITTI
FRANCO  NERO
FRANCOIS BERLEAND
FRANCOIS CLUZET
FRANCOIS DAMIENS
FRANCOIS DEBORAH  (DEBORAH  FRANCOIS)
FRANCOIS  MARTHOURET
FRANCOIS MOREL
FRANCOIS NEGRET
FRANCOIS PERIER
FRANCOIS XAVIER DEMAISON
FRANCOISE  DORLEAC
FRANCOISE  LEBRUN
FRANCOISE  MICHAUD
FRANCOISE  ROSAY  (ROSAY  FRANCOISE)
FRANK  SILVERA
FRANCK  GRILLO
FRANCK  LATIMORE
FRANCK  LEBOEUF
FRANCK  RIDLEY
FRANCK  SINATRA
FRANCK  THIEL
FRANCK  WILCOX
FRANKA POTENTE
FRANKIE  MUNIZ
FRANKIE PAIN
FRASER LAURA
FRED  ASTAIRE
FRED  CLARK
FRED  TESTOT
FRED WARD
FREDDIE HIGHMORE
FREDDIE  JONES
FREDERIC  DIEFENTHAL
FREDERIC DORKEL
FREDERIC  SAUREL
FREDERIC  LAU
FREDERIC SCHMITT
FREDERIC VAN DEN DRIIESSCHE
FREDERICK  LAU
FREDRIC  MARCH
FREDERICO   LUPPI
FREEMAN  MARTIN
FREISS    STEPHANE
FRENCH   STEWART
FREWER   MATT   

GABIN  
GABRIEL BYRNE
GABRIELLE  ANWAR
GABRIELLE  DENNIS
GABRIELLE ROSE
GABRIELLE  UNION
GABY  HOFFMAN
GABY  MORLAY
GAD   ELMALEH
GAD  JOSH  
GAEL GARCIA  BERNAL
GAGE  KEVIN
GAIL  O’  GRADY
GALABRU
GALAMELA  LAGRA
GALLAGER  PATRICK  
GALLI   IDA  
GAMBLE  KEN  
GAMBLIN  jacques
GANDOLFINI  JAMES  
GANTZLER  PETER
GARLAND    JUDY
GARY  BUSEY  (BUSEY  GARY)
GARY  COOPER
GARY  DANIELS
GARY  GRANT
GARY  LEWIS
GARY  LOCKWOOD
GARY OLDMAN
GARY  SWEET
GARY  WEEKS
GASTON LEPAGE
GASTON PAULS
GAYET   JULIE  
GE  YOU
GEERT  VAN  RAMPELBERG
GELIN  DANIEL
GENA   ROWLANDS
GENE  BARRY
GENE   EVANS
GENE HACKMAN
GENE  KELLY
GENE  WILDER
GENEST  VERONIQUE
GENEVIEVE  BUJOLD
GENEVIEVE  CASILE
GENO  LECHNER
GEOFF   BELL
GEOFF   MEED
GEOFF  REVELL
GEOFF STULTS
GEOFFREY  KEEN
GEOFFREY  RUSH
GEORG  FIEDRICH
GEORGE  ALEXANDER
GEORGE BANCROFT
GEORGE  BUCK  FLOWERS
GEORGE C SCOTT
GEORGE CLOONEY
GEORGE  CORRAFACE
GEORGE EASTMAN
GEORGE KENNEDY
GEORGE  LOPEZ
GEORGE MAC READY
GEORGE  MAC KAY
GEORGE  MARCHAL
GEORGE	 MONTILLIERS
GEORGE  NADER
GEORGE  PEPPARD
GEORGE  SANDERS
GEORGE  SEAGAL
GEORGE  WALLACE
GEORGE  WENDT
GEORGIA  GROOME
GERALD  LAROCHE
GERALDINE  CHAPLIN
GERALDINE PAILHAS
GERARD  ANTOINE  HUARD
GERARD  BARRAY
GERARD BUTTLER
GERARD  DARMON
GERARD DEPARDIEU	
GERARD JUGNOT	
GERARD  KEARNS			
GERARD LANVIN
GERARD MAC SORLEY
GERARD  PHILLIPE
GERARD  ANTOINE  HUARD
GERARDO  TARACENA
GERMAIN  HOUDE
GIAMATTI  PAUL
GIAN  MARIA  VOLONTE
GIANFELICE  IMPARATO
GIBSON  MEL
GIL  BIRMINGHAM
GILBERT  MELKI
GILLAIN  MARIE
GILLES   LELOUCHE
GILLIAN  BARBER
GINA  HOLDEN
GINA  LOLOBRIGIDA
GINA  MCKEE
GINETTE  LECLERC
GINGER  RODGERS
GINO  CERVI
GIORGIA  MOLL
GIORGIOS FOUNDAS
GIOVANNA  MEZZOGIORNO
GIOVANNA  RALLI
GIRARDOT  HYPOLLYTE
GIRAUDEAU BERNARD
GIRAUDEAU  SARA
GIULIANO  GEMMA
GLEESON  JACK
GLEN  HANSART
GLENN CLOSE
GLENN  FORD
GLENN  PLUMMER
GLENN  SCOTT 
GLORIA  STUART
GLORIA  SWANSON
GLOVER  JULIAN
GO  KATO
GODBRECHE JUDITH
GOLDBLUM     JEFF
GOL  GHOTAI
GOLSHIFTEH  FARAHANI
GOMEZ   MACARENA
GOMEZ   SELENA 
GONCALVES   MANUEL
GONG LI
GORDON CURRIE
GORDON  JACKSON
GORDON LEWITT JOSEPH
GORDON  MITCHELL
GOTZ  OTTO
GOYA  TOLEDO
GRACE  HUANG
GRAHAM  GREEN
GRAHAM  STEPHEN  
GRANGER   STEWART  
GRANDPERRET  PATRICK  
GRANT   HUGH 
GREG  BRYK
GREG CIPES
GREG  EVIGAN
GREG  GRUNBERG
GREG HENRY
GREG  KINEAR
GREG MELVILL SMITH
GREG  WISE
GREGOIRE ASLAN
GREGOIRE  COLIN
GREGOIRE  LEPRINCE RINGUET
GREGORY  GADEBOIS
GREGORY  HLADY
GREGORY PASCAL
GREGORY  PECK
GREGORY LEE KENYON
GRETA GERWIG
GRETCHEN  MOL
GREY  SASHA  
GRIER PAM
GRONDIN MARC ANDRE
GU SEO GYEONG (SEO GYEONG GU)
GUGU MBATHA-RAW
GUILLAUME CANET
GUILLAUME  GALLIENE
GUILLAUME  GOUIX
GUILLAUME  SAURREL
GUILLERMO  TOLEDO
GUITRY  SACHA
GUNNAR  HANSEN
GUNTHER KAUFMAN
GUS  MERCURIO
GUSTAVO SANCHEZ PARRA
GUTIERREZ  JAVIER
GUTTENBERG  STEVE  
GUY PEARCE	
GUY  PROVOST
GUY STOCKWELL
GYUN SHIN  EUN (SHIN  EUN GYUN)


HA JI WON
HAFSIA  HERZI
HALLE  BERRY
HALUK  BILGINER
HAN SEOK KYU
HANNA  BINKE
HANNA  SCHYGULLA
HANNAH  HERZSPRUNG
HANNES  JAENICKE
HANS  WERNER  MEYER
HANS  UWE  BAUER
HANSEN GUNNAR  (GUNNAR  HANSEN)
HAO  QIN
HARDY  KRUGER
HARMONY  BLOSSON
HARRIET  ANDERSON(ANDERSSON  HARRIET)
HARRISON FORD
HARRIS NEIL  PATRICK (NEIL  PATRICK  HARRIS)
HARRIS  WOOD  (WOOD  HARRIS)
HARRY  BELAFONTE							 
HARRY  DEAN  STANTON
HARRY HAMLIN	
HARVEY KEITEL
HAYDEN  PANETTIERES
HAYDEN STERLING  '(STERLING  HAYDEN)
HAYLEY  KIYOKO
HAYLEY  MILLS
HAYLIE  DUFF
HEATH    LEDGER	
HEATHER    GRAHAM
HELEN  HUNT
HELEN MIRREN
HELENE DE FOUGEROLLES
HELENE  DE SAINT  PIERRE	
HENRI  CSERNY
HENRI  FONDA
HENRI GARAT
HENRI  VIRLOJEUX
HENRY  JOOST
HENRY  SILVA
HENRY  YUK
HEE SEO  YEONG (SEO  YEONG HEE)
HEO JUN HO
HERBERT  KNAUP			
HERBERT LOM
HERMIONE NORRIS  (NORRIS    HERMIONE ) 
HERNANDEZ     JAY
HETRAKUL DOM		
HIAM  ABASS		
HIDEAKI  ITO
HIDEJI OTAKI  (OTAKI HIDEJI)
HIDETOSHI NISHIJIMA   (NISHIJIMA   HIDETOSHI)
HILARY DUFF
HILARY  SWANK
HILDEGARD     KNEF
HINAKO SAEKI  (SAEKI  HINAKO)
HIRAM  BLEETMAN
HIROAKI  KAWATSURE
HIROSHI  ABE
HO  BIN  JEON
HO  JIN  CHUN
HOLLY HUNTER
HONG JAMES
HONOR  BLACKMAN
HORST  SACHTLEBEN
HOTARU Yukijiro
HOWARD  DUFF
HOWARD  HESSEMAN
HOWARD  VERNON
HRISTO  MITZKOV		
HU  JUN
HUBERT  DESCHAMPS
HUGH GRANT  (GRANT   HUGH )				
HUGH JACKMAN
HUGO  SILVA
HUMPHREY  BOGART
HYEON  SOOK  KIM
HYPOLLYTE GIRARDOT  (GIRARDOT  HYPOLLYTE)
			
			 


IIIIIIIIIIIIIIIIII
IAM  HOLM	
IAN  HENDRY
IAN  MC CULLOCH
ICE CUBE
ICHIKAWA  RAIZO
IDA GALLI  (GALLI   IDA )
IDA  LUPINO
IDRISSA  DIABATE
IGAWA  ISASHI
IGAWA TOGO  (TOGO  IGAWA)
IGUS DARROW (DARROW  IGUS)
IKO  UWAIS
INCONNUS  
INGEBORG  WESTPHAL
INGRID  BERGMAN
INGRID  BOLSO  BERDAL
INGVAR  EGGERT  SIGUROSSONM
IIRANDHIR  SANTOS
IRENE GRANDADAM  
IRENE  JACOB
IRENE MIRACLE
IRENE MONTALA
IRMA P HALLE
IRRFAN  KHAN
ISAAC DE BANKOLE
ISABELLA  RAGONESE
ISABELLA  ROSSELINI  '(ROSSELINI  ISABELLA )
ISABELLE  ADJANI (ADJANI  ISABELLE)
ISABELLE DE HERTHOGH
ISABELLE   GUERARD	
ISABELLE  HUPPERT
ISABELLE RENAULD (RENAULD ISABELLE)
ISAIAH  WAGHINSTON
ISAMU SUGIHARA (SUGIHARA  ISAMU)
ISAO  KIMURA
ISAO NATSUYAGI  (NATSUYAGI  ISAO)
ISLID LE BESCO
ITAO  ITSUJI
IVAILO  GERASKOW
IVAN RASSIMOV
IVAN  SERGEI
IVET   COREA
IVO  CANELAS
IVO  GARRANI
IZABELLA  MIKO

						


Jjjjjjjjjjjjjjjjj

JAASON  SIMONS
JACK  BUSEY  (BUSEY  JACK)
JACK  CARLISLE			
JACK  BAILEY
JACK BLACK
JACK GLEESON  (GLEESON  JACK)
JACK  HAWKINS
JACK HUSTON
JACK  KAO
JACK KEHLER (KEHLER  JACK)
JACK LEMON  (LEMON  JACK)
JACK  NICHOLSON  (NICHOLSON  JACK)
JACK  PALANCE
JACK  WARDEN
JACKIE  ARNOLD
JACKIE BERROYER 
JACKIE  TUTTLE
JACKY CHAN  
JACQUELINE  BISSET
JACQUES BREL  (BREL  JACQUES)
JACQUES  DUFILHO
JACQUES DUTRONC  (DUTRONC  JACQUES)
JACQUES  GAMBLIN (GAMBLIN  JACQUES)
JACQUES  GODIN
JACQUES  PERRIN
JACQUES  SPIESSER
JACQUES VILLERET
JACQUES  WEBER
JAE  HO  SONG
JAE  HYEON  JO
JAE  YEONG JEONG		
JAIME  KING
JAIME  PRESSLY (PRESSLY JAIME)
JAIME  WINSTONE
JAIMIE  ALEXANDER
JAKE  GYLLENHAAL
JALIL  LESPERT
JAMES  A  WOODS
JAMES BELUSHI  (BELUSHI   JAMES)
JAMES  BEST
JAMES  CAAN (CAAN  JAMES)
JAMES  C   BURNS
JAMES  CAGNEY (CAGNEY  JAMES)
JAMES  CROMWELL
JAMES DARCY
JAMES DEAN
JAMES DEBELLO (DEBELLO  JAMES)
JAMES  DUMONT
JAMES  DUVAL
JAMES  EARL  JONES
JAMES FOX
JAMES  FRANCISCUS
JAMES  FRANCO
JAMES  GAMMON
JAMES  GANDOLFINI  (GANDOLFINI  JAMES)  
JAMES  LORINZ	
JAMES  MARSDEN
JAMES  MASON
JAMES PUREFOY (PUREFOY JAMES)
JAMES REMAR
JAMES  RUSSO (RUSSO  JAMES)
JAMES SPADER
JAMES STEWART
JAMES VAN DER BEEK
JAMES  WILLIAMS TYLER		( TYLER  JAMES  WILLIAMS)
JAMES  WOODS  (WOODS JAMES)
JAMIE BELL (BELL JAMIE)
JAMIE FOXX
JAMIE LEE CURTIS 
JAMPA KALSANG TAMANG
JAN  DECLEIR
JAN  ENGLERT
JAN  NOWICKI ( NOWICKI JAN)
JAN STERLING  (STERLING  JAN)
JANE BIRKIN
JANE  FONDA
JANE RUSSELL
JANE  SEYMOUR
JANEANE GAROFALO
JANG DONG KUN-(Jang Dong Gun)
JARED  HARRIS
JARED  KUSNITZ
JARED  MARTIN
JASMINE TRINCA
JASON  BATEMAN
JASON BEHR (BEHR  JASON)
JASON BIGGS
JASON  CLARKE
JASON  COVIELLO
JASON FLEMMYNG (FLEMMYNG JASON)
JASON LONDON 
JASON  MAZA
JASON MEWES
JASON SCOTT LEE
JASON STAHAM
JAVIER  BARDEM
JAVIER  GUTTIEREZ (GUTTIEREZ JAVIER)
JAY  BRAZEAU
JAYMA  MAYS
JEAN  CARMET
JEAN CLAUDE  BRIALY  (BRIALY J C)
JEAN  CHRISTOPHE  BOUVET
JEAN DUJARDIN (DUJARDIN JEAN)
JEAN  FRANCOIS  BALMER
JEAN  FRANCOIS STEVENIN  (STEVENIN  JEAN  FRANCOIS)
JEAN LEFEVRE
JEAN  LOUIS  TRINTIGNANT (TRINTIGNANT JEAN  LOUIS)
JEAN  LUC  BIDEAU
JEAN  MARAIS
JEAN MARC BARR
JEAN  MARIE BIGARD
JEAN MARIE PATTE
JEAN MARIE  WINLING
JEAN PIERRE BACRI
JEAN PIERRE AROUSSIN.(DAROUSSIN. JEAN PIERRE)
JEAN PIERRE LEAUD  (LEAUD  JEAN PIERRE)
JEAN PIERRE   MOCKY
JEAN PIERRE TALBOT (TALBOT JEAN PIERRE)
JEAN RENO	
JEAN  RICHARD
JEAN ROCHEFORT
JEAN  ROLLIN
JEAN SERVAIS  (SERVAIS  JEAN)
JEAN  TISSIER	
JEAN  YANNE
JEAN  YVES  BERTHELOOT
JEANNE  CRAIN
JEANNE  MOREAU
JEFF BRIDGES
JEFF  CHANDLER (CHANDLER  JEFF)
JEFF DANIELS
JEFF FAHEY
JEFF GOLDBLUM   (GOLDBLUM     JEFF)
JEFFERSON  BROWN
JEFFREY COMBS
JEFFREY  HUNTER
JENNIFER ANNISTON
JENNIFER CONNELY
JENNIFER  ESPOSITO
JENNIFER  LAWRENCE
JENNIFER LOPEZ
JENNIFER LOWE HEWITT
JENNIFER  MORRISON
JENNIFER O’NEILL (O’NEILL JENNIFER)
JENNIFER  TAYLOR
JENNIFER TILLY  (TILLY  JENNIFER)
jenny  agutter  '(AGUTTER  JENNY)
JENSEN TODD (TODD JENSEN)
JEREMIE RENIER
JEREMY NORTHAM (NORTHAM JEREMY)
JEREMY STUMPTER (STUMPTER JEREMY)
JERRY  LEWIS
JERRY  WASSERMAN
JESSE  EISENBERG
JESSICA BIEL  (BIEL  JESSICA)
JESSICA  CHASTAIN
JESSICA LANG
JESSICA MORRIS
JET LI  
JI  HYE YUN
JI  SEOB  SO
JI WON HA
JI  WON UHM
JIANG WEN
JIM  BROADBENT
JIM CARREY
JIM  CAVIEZEL
JIM  HAZELTON
JIN KU (KU  JIN)
JIN  WOONG  JO
JO PRESTIA (PRESTIA JO)
JOAQUIM DE ALMEIDA
JOAQUIN PHOENIX
JOAN CRAWFORD  (CRAWFORD  JOAN)
JOAN  FONTAINE
JOAN TAYLOR  (TAYLOR  JOAN)
JOANA PACULA
JOAO  MIGUEL
JOCK  MAHONEY
JODIE FOSTER
JOE ESTEVEZ
JOE  FLANIGAN
JOE  MORTON
JOE  ODAGIRI
JOE PESCI (PESCI  JOE)
JOEL  BISHOP
JOEL  EDGERTON
JOEL  GRETSH
JOEL  GREY			
JOEL  MC  CREA
JOHANA CASSIDY (CASSIDY JOHANA)
JOHN  ASHTON
JOHN  ASTIN
JOHN   C   REILLY
JOHN CASSAVETES (CASSAVETES  JOHN)
JOHN CLEESE (CLEESE JOHN)	
JOHN  GALLAGER
JOHN GOODMAN
JOHN  HALLAM
JOHN  HANNAH
JOHN HURT
JOHN  JARRATT
JOHN  KARLEN
JOHN  KARYUS
JOHN KEEFE (KEEFE JOHN)		
JOHN  LAURIE
JOHN  LEGUIZAMO
JOHN  MARLEY
JOHN  MILLS
JOHN NOBLE  (NOBLE  JOHN)
JOHN POLITO  (POLITO  JOHN)
JOHN RATZENBERGER (RATZENBERGER JOHN)
JOHN RITTER
JOHN RHYS DAVIES
JOHN SAVAGE		
JOHN SAXON
JOHN  TURTURRO  (TURTURO  JOHN)
JOHN VOIGT
JOHN  WAYNE  (WAYNE JOHN)
JOHNNY	DEPP (DEPP   JOHNNY	)
JOHNNY HALLYDAY
JOHNNY NGUYEN  (NGUYEN  JOHNNY)
JOHNNY  WEISSMULLER (WEISSMULLER  JOHNNY)
JON HUERTAS
JON  SKLAROFF
JONATAN  RHYS  MEYERS
JOHNATAN BANKS (BANKS  JOHNATAN)
JONATHAN  TUCKER  (TUCKER JONATHAN)
JONATHON  SCHAECH
JORDI MOLLA
JOSEAN BENGOETXEA
JOSE  CORONADO
JOSE GARCIA
JOSEPH  COTTEN 
JOSH BROLIN (BROLIN JOSH)
JOSH  DUHAMEL (DUHAMEL  JOSH)
JOSH  HAMILTON
JOSH HARNETT
JOSH  HENDERSON
JOSH LUCAS
JOSH  PAIS
JOSH  PECK
JOSHUA  ELIJAH  REESE
JOSHUA JACKSON
JOSIANNE BALASKO
JOSIE  DAVIS
JOSIE HO CHIU YEE
JOUKO AHOLA
JUDD NELSON (NELSON  JUDD)
JUDE LAW
JUDGE  REINHOLD
JUDITH  DAVIS
JUDITH GODBRECHE (GODBRECHE JUDITH)
JUDITH  ROBERTS
JUDY   FARRELL
JUDY GARLAND   (GARLAND    JUDY)		
JUDY MARTE		
JULIA  JENTSCH
JULIA ORMOND  (ORMOND  JULIA)
JULIA ROBERTS
JULIA  STILES (STILES JULIA)
JULIAN GLOVER '(GLOVER  JULIAN)
JULIAN SANDS '(SANDS JULIAN)
JULIANE KOHLER
JULIANNE MOORE
JULIE  ANDREWS  (ANDREWS  JULIE)
JULIE  BENZ  (BENZ  JULIE)
JULIE DELPY
JULIE DEPARDIEU  (DEPARDIEU  JULIE)
JULIE DESLAURIER
JULIE  GAYET  (GAYET   JULIE  )
JULIE  LEBRETON			
JULIE  MARIE PARMENTIER			
JULIE  RUSTIE
JULIE STAIN
JULIEN BOISSELIER (BOISSELIER  JULIEN)
JULIEN COURBEY  (COURBEY  JULIEN)
JULIEN  DORE
JULIET  LANDAU
JULIETTE BINOCHE (BINOCHE JULIETTE)
JUN SHIN HYEON (SHIN HYEON JUN)
JUNG JAE LEE
JUNG WOO HA
JUNO  TEMPLE
JU  SEOK  LEE
JURGEN PROCHNOW (PROCHNOW JURGEN)
JURGEN  VOGEL
JUSTIN  LONG
JUSTIN  TIMBERLAKE 
	



  
KKKKKKKKKKKKKKK
KAD MERAD
KAGAWA  TERUYUKI (TERYUKI  KAGAWA)
KAI  LENTRODT
KAILIN  SEE
KAL  PENN
KAL  WEBER
KALFON  J P
KALKI  KOECHLIN
KANE  HODDER
KANG SEON YEON
KANG  SHENG  LEE
KANG  WOO  KIM
KAREENA  KAPOOR
KAREL  RODEN
KAREN  LEBLANC
KARI  MATCHETT
KARIAN  MAYAN
KARIM  BELKHADRA
KARIM  LEKLOU
KARIN  VIARD  (VIARD  KARIN)
KARINA  TESTA
KARINE  VANASSE
KARL  MALDEN
KARL URBAN
KASE RYO
KATE BECKINSALE
KATE  BOSWORTH
KATE MARA
KATE  TODD
KATE  WINSLET  (WINSLET  KATE)
KATHARINA ISABELLE
KATHERINE  HEIGL
KATHARINE  HEPBURN
KATHARINE  ROSS(ROSS KATHARINE)
KATHLEEN QUINLAN
KAHRYN  GRANT
KATHY BATES
KATI OUTINEN  (OUTINEN  KATI)
KATIE  ASELTON
KATIE   BOLAND
KATIE  CASSIDY
KATIE HOLMES
KATJA  STUDT
KATJA  WEITZENBOCK
KATO  KOYOUKI
KAVANAGH THOMAS
KAWAHARA    SABU
KAWAI  KENJI
KAYLEE  DEFER
KEANU REEVES   (REEVES   KEANU )
KEEFE JOHN
KEELEY  HAWES
KEENAN WYNN
KEHLER  JACK
KEIR  DULLEA
KEIRA KNIGHTLEY 
KEITH  DAVID
KELLAN  LUTZ
KELLIE  MARTIN
KELLY  ADAMS
KELLY HU
KELLY PRESTON
KELSEY  SANDERS
KEN  CAMPBLELL
KEN  CLARK
KEN GAMBLE  (GAMBLE  KEN )
KEN KERR 
KEN  KIRZINGER
KEN  MARINO
KEN OGATA (OGATA  KEN)
KEN  WAHL 
KENAN  THOMSON
KENICHI  MATSUYAMA
KENJI KAWAI (KAWAI  KENJI)
KENNETH  NKOSI (NKOSI  KENNETH )
KENTARO SHIMAZU (SHIMAZU KENTARO)
KERR SMITH
KERRY  FOX
KERRY WASHINGTON
KEV  ADAMS
KEVIN BACON
KEVIN  CARROLL
KEVIN  CORRIGAN
KEVIN COSNER
KEVIN DILLON
KEVIN  KLINE
KEVIN  MC CARTHY
KEVIN O’NEILL (O’NEILL  KEVIN ) 
KEVIN O’CONNOR  (O’CONNOR  KEVIN)
KEVIN POLLAK
KEVIN  SMITH
KEVIN  SORBO
KEVIN SPACEY
KEVIN  SUSSMAN
KEVIN ZEGERS
KHAALID  MAADOUR
KHALDOUN  ELMECKY
KI  JOO  BONG
KIEFFER SUTHERLAND
KIERON ELLIOT
KIM  BASSINGER
KIM  BODNIA
KIM  BYEONG OK
KIM   CATTRALL
KIM  COATES
KIM  HAE  SOOK
KIM JEONG HAK
KIM KANG  WOO  (KANG  WOO  KIM)
KIM  MORGAN  GREENE
KIM  NOVAK  (NOVAK  KIM  ) 
KIM  ROSSI  STUART 
